stop_id,latitude,longitude,zip_code
1165.0,42.316446,-71.097563,02119
1187.0,42.315596,-71.098606,02130
1188.0,42.315207,-71.097652,02119
1190.0,42.35889,-71.123853,02134
1195.0,42.354278,-71.135846,02134
1214.0,42.351196,-71.167349,02138
1222.0,42.331191,-71.094468,02120
1235.0,42.343248,-71.072883,02118
1241.0,42.351748,-71.067101,02108
1258.0,42.331311,-71.094831,02120
1259.0,42.33109,-71.090881,02119
1276.0,42.339516,-71.135747,02447
1292.0,42.339199,-71.135066,02447
1302.0,42.350621,-71.131245,02134
1308.0,42.342499,-71.121845,02446
1317.0,42.333494,-71.106036,02120
1323.0,42.331479,-71.095333,02120
1325.0,42.31045,-71.091588,02119
1332.0,42.31687,-71.086525,02119
1346.0,42.317285,-71.086546,02119
1354.0,42.310329,-71.091869,02119
1357.0,42.33158,-71.095246,02120
1362.0,42.333906,-71.103897,02120
1363.0,42.333665,-71.105931,02120
1372.0,42.341909,-71.121143,02446
1378.0,42.350034,-71.130722,02134
1401.0,42.374884,-71.110198,02138
1404.0,42.37359,-71.100075,02143
1422.0,42.372767,-71.093143,02141
1425.0,42.373716,-71.100371,02143
1431.0,42.373954,-71.112665,02139
1468.0,42.303639,-71.071079,02212
1475.0,42.311233,-71.062553,02125
1480.0,42.316363,-71.065765,02125
1486.0,42.325142,-71.074807,02119
1497.0,42.325078,-71.074964,02119
1508.0,42.311094,-71.062621,02125
1515.0,42.303753,-71.071158,02212
1518.0,42.346894,-71.098925,02215
1520.0,42.343808,-71.10228,02215
1521.0,42.33851,-71.107918,02215
1525.0,42.332805,-71.113834,02120
1526.0,42.331857,-71.116931,02445
1533.0,42.329739,-71.128527,02445
1535.0,42.326526,-71.143465,02447
1540.0,42.32361,-71.163925,02467
1545.0,42.326254,-71.142702,02447
1547.0,42.329502,-71.128441,02445
1555.0,42.331641,-71.116532,02120
1563.0,42.346694,-71.098982,02215
1565.0,42.302273,-71.086506,02121
1566.0,42.30962,-71.082454,02121
1569.0,42.314494,-71.078817,02121
1576.0,42.324862,-71.075227,02121
1577.0,42.32505,-71.075288,02121
1583.0,42.314697,-71.078834,02119
1586.0,42.310143,-71.082173,02121
1587.0,42.303124,-71.08595,02121
1618.0,42.254718,-71.145182,02136
1643.0,42.235942,-71.028228,02269
1663.0,42.434571,-71.15536,02174
1677.0,42.460916,-71.165774,01890
1683.0,42.467939,-71.178331,01801
1687.0,42.47988,-71.185216,01805
1695.0,42.504893,-71.195784,01803
1714.0,42.27986,-71.093154,02126
1728.0,42.279387,-71.09285,02126
1731.0,42.284302,-71.091264,02124
1737.0,42.29572,-71.087487,02124
1741.0,42.309876,-71.091897,02121
1761.0,42.328658,-71.110231,02130
1773.0,42.349273,-71.109993,02215
1775.0,42.346727,-71.105259,02215
1778.0,42.340455,-71.105828,02115
1779.0,42.338701,-71.107013,02115
1780.0,42.337436,-71.104448,02115
1784.0,42.337416,-71.095079,02120
1799.0,42.337523,-71.095101,02120
1804.0,42.339097,-71.106836,02215
1805.0,42.340438,-71.105523,02215
1807.0,42.345214,-71.104266,02215
1808.0,42.3471,-71.105198,02215
1809.0,42.348313,-71.105903,02215
1839.0,42.293545,-71.16257,02467
1853.0,42.294255,-71.136678,02132
1875.0,42.294339,-71.136765,02131
1888.0,42.293228,-71.162319,02132
1895.0,42.302621,-71.152112,02467
1926.0,42.342769,-71.097113,02215
1939.0,42.309949,-71.115345,02130
1984.0,42.323275,-71.163979,02467
1994.0,42.346188,-71.152449,02135
2003.0,42.308723,-71.11811,02130
2020.0,42.373515,-71.12327,02163
2025.0,42.374987,-71.134068,02138
2030.0,42.374974,-71.148307,20478
2043.0,42.367918,-71.17901,02472
2050.0,42.367937,-71.178736,02472
2064.0,42.374908,-71.147889,20478
2070.0,42.374842,-71.133786,02163
2074.0,42.373051,-71.122407,02163
2076.0,42.374217,-71.11897,02163
2077.0,42.375543,-71.145767,20478
2080.0,42.380218,-71.14328,02140
2095.0,42.380242,-71.14372,02140
2098.0,42.375483,-71.146112,20478
2099.0,42.3875,-71.189976,02178
2108.0,42.378279,-71.170735,02472
2125.0,42.37782,-71.169553,02472
2134.0,42.387194,-71.190609,02178
2137.0,42.395391,-71.174422,02478
2144.0,42.39169,-71.161839,02478
2148.0,42.390758,-71.156875,02138
2154.0,42.387142,-71.14201,02140
2159.0,42.382321,-71.130977,02140
2170.0,42.376891,-71.122342,02138
2176.0,42.382317,-71.130813,02140
2181.0,42.387214,-71.141497,02140
2187.0,42.390896,-71.156152,20478
2191.0,42.391782,-71.161205,02478
2231.0,42.362498,-71.085841,02142
2251.0,42.42357,-71.176264,02476
2258.0,42.41619,-71.156708,02174
2260.0,42.414283,-71.15107,02174
2265.0,42.405583,-71.142118,02474
2271.0,42.397954,-71.130684,02140
2277.0,42.406066,-71.142554,02474
2282.0,42.414833,-71.151369,02174
2283.0,42.415673,-71.153427,02174
2291.0,42.423592,-71.17585,02476
2296.0,42.39586,-71.128749,02140
2307.0,42.37781,-71.120289,02138
2310.0,42.377805,-71.119941,02138
2321.0,42.396361,-71.12889,02140
2331.0,42.405409,-71.165109,02476
2353.0,42.406193,-71.163768,02476
2361.0,42.414514,-71.179505,02476
2362.0,42.415001,-71.150834,02174
2374.0,42.414198,-71.125938,02144
2376.0,42.411399,-71.121671,02144
2381.0,42.401653,-71.116923,02144
2388.0,42.389153,-71.097269,02143
2398.0,42.389067,-71.097025,02143
2404.0,42.396761,-71.103896,02143
2405.0,42.401721,-71.116808,02144
2410.0,42.411509,-71.121651,02144
2412.0,42.414151,-71.125672,02144
2418.0,42.421184,-71.13678,02474
2425.0,42.393959,-71.138186,02140
2430.0,42.388424,-71.118904,02140
2439.0,42.373018,-71.100107,02238
2441.0,42.369626,-71.100892,02139
2444.0,42.365266,-71.105242,02139
2448.0,42.369203,-71.101015,02139
2451.0,42.373437,-71.100422,02139
2460.0,42.388534,-71.118917,02144
2464.0,42.415764,-71.194248,02476
2495.0,42.415182,-71.195301,02476
2510.0,42.379996,-71.096698,02143
2528.0,42.376374,-71.095322,02143
2531.0,42.37812,-71.09467,02143
2553.0,42.364643,-71.127933,02163
2561.0,42.363592,-71.129142,02163
2577.0,42.403329,-71.12751,02144
2581.0,42.39693,-71.122971,02144
2591.0,42.383284,-71.107022,02143
2597.0,42.379497,-71.095404,02143
2600.0,42.377014,-71.088919,02141
2607.0,42.377092,-71.088178,02141
2612.0,42.379547,-71.095164,02143
2618.0,42.383388,-71.107062,02143
2634.0,42.403375,-71.127338,02144
2637.0,42.405907,-71.13207,02474
2664.0,42.386828,-71.09859,02143
2671.0,42.39232,-71.112537,02144
2677.0,42.392088,-71.11225,02144
2684.0,42.386815,-71.098864,02143
2691.0,42.402309,-71.12519,02144
2695.0,42.400979,-71.115776,02144
2699.0,42.397544,-71.105186,02144
2703.0,42.394942,-71.098178,02143
2729.0,42.394765,-71.097355,02145
2738.0,42.401138,-71.116273,02144
2789.0,42.265549,-71.128704,02136
2796.0,42.275802,-71.125725,02131
2805.0,42.275836,-71.125869,02131
2812.0,42.265268,-71.128517,02136
2819.0,42.254741,-71.124397,02136
2821.0,42.383307,-71.071852,02129
2829.0,42.365749,-71.058505,02113
2832.0,42.364582,-71.058203,02113
2835.0,42.373614,-71.061511,02129
2844.0,42.383268,-71.07149,02129
2850.0,42.378284,-71.060779,02129
2855.0,42.373222,-71.060875,02129
2867.0,42.383362,-71.07145,02129
2910.0,42.317228,-71.065045,02125
2913.0,42.311271,-71.070413,02212
2919.0,42.305519,-71.080507,02121
2922.0,42.301806,-71.086667,02121
2925.0,42.305402,-71.080253,02121
2931.0,42.31118,-71.070077,02212
2933.0,42.317122,-71.064572,02125
2935.0,42.319915,-71.062177,02125
3026.0,42.267632,-71.016165,02170
3031.0,42.261229,-71.011256,02170
3032.0,42.259227,-71.009528,02170
3036.0,42.255009,-71.006352,02169
3045.0,42.259781,-71.009767,02170
3046.0,42.261107,-71.011036,02170
3051.0,42.267983,-71.016449,02170
3067.0,42.297184,-71.056392,02122
3075.0,42.286327,-71.04401,02122
3078.0,42.282869,-71.054393,02122
3087.0,42.297282,-71.056364,02122
3093.0,42.255834,-71.008657,02169
3125.0,42.275585,-71.028752,02171
3128.0,42.278137,-71.027252,02171
3136.0,42.286979,-71.023727,02171
3151.0,42.297682,-71.016547,02171
3157.0,42.287287,-71.023669,02171
3165.0,42.278334,-71.027176,02171
3191.0,42.265003,-71.019209,02170
3199.0,42.255884,-71.008922,02169
3210.0,42.276116,-71.013813,02170
3227.0,42.276081,-71.014087,02170
3239.0,42.253697,-70.998993,02169
3240.0,42.25626,-70.996083,02169
3248.0,42.260829,-70.978466,02169
3265.0,42.272031,-70.950956,02191
3280.0,42.260931,-70.978531,02169
3288.0,42.256304,-70.996193,02169
3290.0,42.253438,-70.999611,02169
3292.0,42.260737,-70.978651,02169
3305.0,42.251137,-70.965313,02191
3308.0,42.250419,-70.963708,02191
3326.0,42.248742,-71.002111,02169
3327.0,42.245845,-71.000491,02169
3330.0,42.241968,-71.003612,02169
3336.0,42.242474,-71.015449,02269
3345.0,42.245524,-71.031757,02269
3359.0,42.25795,-71.039279,02171
3366.0,42.27134,-71.047728,02124
3382.0,42.271453,-71.047956,02124
3389.0,42.258688,-71.042668,02171
3391.0,42.257936,-71.039704,02171
3395.0,42.255874,-71.032785,02170
3403.0,42.245431,-71.031821,02269
3412.0,42.242378,-71.015376,02269
3418.0,42.242025,-71.003462,02169
3422.0,42.246696,-71.000719,02169
3423.0,42.248397,-71.001703,02169
3476.0,42.264971,-71.020386,02170
3513.0,42.421061,-71.136955,02474
3515.0,42.250719,-71.000181,02169
3516.0,42.250095,-70.998165,02169
3525.0,42.248353,-70.983673,02169
3539.0,42.242902,-70.950907,02191
3549.0,42.248888,-70.922437,02191
3560.0,42.256524,-70.899261,02043
3582.0,42.244102,-70.883973,02043
3595.0,42.256611,-70.899094,02043
3603.0,42.249172,-70.922316,02043
3616.0,42.243008,-70.950785,02191
3630.0,42.248184,-70.982677,02169
3639.0,42.250311,-70.998162,02169
3675.0,42.217616,-70.936939,02189
3684.0,42.214575,-70.923632,02189
3692.0,42.217957,-70.936737,02189
3707.0,42.242565,-70.947457,02191
3711.0,42.219964,-70.968502,02188
3724.0,42.236825,-70.980632,02169
3729.0,42.24125,-70.990674,02169
3789.0,42.241162,-70.990704,02169
3793.0,42.236944,-70.980937,02169
3808.0,42.219172,-70.96814,02188
3824.0,42.216028,-70.963154,02188
3852.0,42.233513,-71.006101,02269
3855.0,42.228247,-71.004983,02269
3887.0,42.174913,-71.012872,02343
3911.0,42.175491,-71.013131,02343
3943.0,42.228082,-71.004818,02184
3946.0,42.233339,-71.005958,02269
3959.0,42.241031,-71.003354,02169
3966.0,42.154859,-71.008631,02343
3986.0,42.12247,-71.014033,02401
3990.0,42.122253,-71.014077,02401
4010.0,42.154693,-71.008474,02343
4017.0,42.212758,-71.020193,02184
4019.0,42.220488,-71.023648,02269
4020.0,42.217291,-71.022573,02269
4024.0,42.212075,-71.019834,02184
4042.0,42.188177,-71.029915,02368
4058.0,42.163067,-71.041089,02368
4076.0,42.188018,-71.029746,02368
4093.0,42.235738,-71.028307,02269
4134.0,42.270098,-71.073275,02126
4144.0,42.257995,-71.081128,02126
4147.0,42.252277,-71.075258,02186
4153.0,42.24841,-71.069317,02186
4165.0,42.201227,-71.06285,02368
4177.0,42.18317,-71.053734,02368
4191.0,42.163883,-71.042345,02368
4194.0,42.248421,-71.069112,02186
4198.0,42.250861,-71.07344,02126
4232.0,42.131584,-71.040198,02322
4233.0,42.132787,-71.039789,02322
4250.0,42.161223,-71.041914,02322
4255.0,42.156299,-71.027714,02343
4258.0,42.161855,-71.040036,02343
4277.0,42.163371,-71.04184,02368
4290.0,42.183273,-71.053376,02368
4344.0,42.248574,-71.069046,02126
4364.0,42.248469,-71.069021,02186
4404.0,42.258447,-71.081447,02126
4451.0,42.462708,-70.964894,01904
4472.0,42.489357,-70.936838,01902
4475.0,42.485055,-70.94145,01902
4482.0,42.477267,-70.948921,01902
4492.0,42.45538,-70.974007,01905
4498.0,42.420606,-71.003376,02151
4515.0,42.42095,-71.00354,02151
4520.0,42.45513,-70.974024,01905
4525.0,42.462473,-70.964746,01904
4526.0,42.409969,-71.001815,02151
4538.0,42.485236,-70.941027,01902
4541.0,42.489069,-70.93701,01902
4553.0,42.512001,-70.908476,01970
4576.0,42.521992,-70.961154,01960
4588.0,42.522139,-70.960967,01960
4709.0,42.440343,-70.967824,01905
4717.0,42.409734,-70.999563,02151
4733.0,42.409697,-71.000379,02151
4755.0,42.467489,-70.924489,01907
4761.0,42.423921,-70.984702,02151
4771.0,42.483825,-70.900298,01907
4777.0,42.476191,-70.892579,01907
4807.0,42.507618,-70.845368,01945
4825.0,42.474775,-70.89366,01907
4865.0,42.476289,-70.892518,01907
4872.0,42.483861,-70.900521,01907
4886.0,42.467404,-70.924804,01907
4901.0,42.473977,-70.89429,01907
4928.0,42.523423,-70.923617,01960
4935.0,42.527273,-70.927319,01960
5002.0,42.418553,-71.107833,02155
5005.0,42.421297,-71.117556,02155
5015.0,42.396803,-71.122171,02144
5031.0,42.417908,-71.110125,02155
5034.0,42.412063,-71.110828,02155
5040.0,42.41198,-71.110725,02155
5045.0,42.39621,-71.041468,02150
5072.0,42.426729,-71.074659,02148
5080.0,42.428996,-71.088046,02148
5089.0,42.33556,-71.072264,02118
5095.0,42.344189,-71.065726,02118
5098.0,42.343739,-71.066256,02118
5104.0,42.396646,-71.121879,02144
5215.0,42.409434,-71.084091,02145
5223.0,42.294567,-71.135578,02131
5227.0,42.300704,-71.127124,02130
5232.0,42.298561,-71.102226,02131
5236.0,42.309638,-71.104245,02130
5245.0,42.300839,-71.127376,02130
5249.0,42.293913,-71.136665,02131
5256.0,42.287538,-71.14698,02132
5263.0,42.278855,-71.148157,02132
5264.0,42.423833,-71.089799,02148
5271.0,42.402581,-71.076089,02145
5282.0,42.422491,-71.092564,02155
5291.0,42.411884,-71.110644,02155
5298.0,42.402073,-71.106406,02155
5303.0,42.395076,-71.097724,02145
5306.0,42.397463,-71.09993,02155
5309.0,42.402219,-71.106442,02155
5316.0,42.411952,-71.110529,02155
5325.0,42.422453,-71.092252,02155
5327.0,42.426507,-71.073919,02148
5333.0,42.42326,-71.090929,02155
5342.0,42.426166,-71.067354,02148
5347.0,42.421724,-71.058851,02148
5354.0,42.415073,-71.048403,02149
5361.0,42.421684,-71.058585,02148
5381.0,42.427576,-71.050902,02148
5394.0,42.418708,-71.065427,02148
5404.0,42.403728,-71.061171,02149
5405.0,42.404144,-71.061262,02149
5414.0,42.418631,-71.065335,02148
5426.0,42.428147,-71.051517,02148
5436.0,42.433625,-71.046151,02148
5449.0,42.419938,-71.066126,02148
5450.0,42.381369,-71.027724,02128
5451.0,42.418786,-71.065523,02148
5457.0,42.427665,-71.064714,02148
5466.0,42.433668,-71.046006,02148
5472.0,42.442108,-71.048962,02176
5481.0,42.424878,-71.042284,02149
5488.0,42.41537,-71.048144,02149
5496.0,42.406827,-71.055845,02149
5524.0,42.424677,-71.04223,02149
5537.0,42.410245,-71.013294,02151
5547.0,42.415684,-71.033138,02149
5554.0,42.412881,-71.044764,02149
5560.0,42.403867,-71.058531,02149
5565.0,42.403864,-71.058383,02149
5569.0,42.41173,-71.04559,02149
5577.0,42.415589,-71.033108,02149
5585.0,42.410236,-71.013618,02149
5586.0,42.410663,-71.012304,02151
5592.0,42.406258,-71.029563,02150
5595.0,42.404788,-71.035371,02150
5597.0,42.403055,-71.036281,02150
5605.0,42.392841,-71.034136,02150
5607.0,42.391656,-71.038396,02150
5611.0,42.388714,-71.042267,02150
5615.0,42.392517,-71.03413,02150
5620.0,42.398055,-71.030839,02150
5626.0,42.40468,-71.035224,02150
5629.0,42.406284,-71.029419,02150
5666.0,42.380368,-71.023287,02128
5695.0,42.405955,-71.05641,02149
5713.0,42.410793,-71.01197,02151
5714.0,42.408443,-71.013505,02151
5720.0,42.399754,-71.022329,02150
5736.0,42.37409,-71.039143,02128
5740.0,42.369139,-71.039615,02128
5743.0,42.375709,-71.039031,02128
5755.0,42.399746,-71.022146,02150
5761.0,42.408222,-71.013389,02151
5763.0,42.411045,-71.011627,02151
5790.0,42.409605,-71.010465,02151
5810.0,42.397746,-70.992533,02151
5819.0,42.398027,-70.992783,02151
5832.0,42.416671,-71.016946,02151
5854.0,42.375152,-71.038382,02128
5862.0,42.366524,-71.030532,02128
5867.0,42.375083,-71.038265,02128
5879.0,42.386982,-71.00499,02152
5880.0,42.38723,-71.004229,02152
5907.0,42.381133,-71.028218,02128
5916.0,42.455459,-71.051823,02176
5921.0,42.457933,-71.04664,02176
5980.0,42.452206,-71.070158,02176
5991.0,42.436927,-71.071292,02148
6022.0,42.286623,-71.128949,02131
6103.0,42.519482,-70.894455,01970
6126.0,42.485764,-70.901798,01907
6135.0,42.47472,-70.928526,01907
6146.0,42.474534,-70.928635,01907
6157.0,42.485719,-70.901666,01907
6181.0,42.519619,-70.89472,01970
6267.0,42.42777,-71.011751,02151
6310.0,42.431898,-71.131364,02474
6322.0,42.421111,-71.117561,02155
6357.0,42.256236,-71.12058,02137
6366.0,42.267383,-71.094186,02126
6368.0,42.267439,-71.094318,02126
6390.0,42.256279,-71.120718,02136
6411.0,42.242811,-71.126148,02136
6419.0,42.253034,-71.118706,02136
6433.0,42.280568,-71.120531,02131
6459.0,42.279886,-71.118724,02131
6460.0,42.280681,-71.120534,02131
6471.0,42.266018,-71.120924,02137
6474.0,42.272827,-71.119979,02131
6478.0,42.279969,-71.118822,02131
6496.0,42.279888,-71.119028,02131
6500.0,42.273226,-71.120218,02131
6504.0,42.265743,-71.121186,02136
6509.0,42.256719,-71.124011,02136
6522.0,42.255639,-71.143083,02136
6538.0,42.35176,-71.056003,02111
6548.0,42.356837,-71.057414,02108
6550.0,42.352188,-71.057992,02111
6551.0,42.355286,-71.056411,02110
6555.0,42.35068,-71.059655,02111
6564.0,42.352253,-71.054774,02111
6565.0,42.34997,-71.063413,02111
6611.0,42.434286,-70.936127,01908
6613.0,42.427895,-70.935039,01908
6646.0,42.433819,-70.935622,01908
6700.0,42.468099,-70.985916,01905
6701.0,42.467946,-70.987559,01905
6719.0,42.487475,-71.014762,01906
6746.0,42.468169,-70.986071,01905
6747.0,42.465649,-70.983633,01905
6767.0,42.469833,-70.957108,01901
6842.0,42.474773,-70.928663,01907
6862.0,42.488031,-70.959489,01904
6902.0,42.519675,-71.21163,01803
6953.0,42.449225,-71.134346,01890
7094.0,42.366635,-71.017167,02128
7096.0,42.374693,-71.029333,02128
7097.0,42.374518,-71.029532,02128
7107.0,42.572666,-70.893092,01915
7131.0,42.549149,-70.878211,01915
7190.0,42.572655,-70.892949,01915
7214.0,42.483939,-70.941938,01902
7223.0,42.475177,-70.92929,01907
7245.0,42.469963,-70.957094,01901
7252.0,42.477064,-70.94896,01902
7260.0,42.484804,-70.959703,01904
7263.0,42.487768,-70.959411,01902
7269.0,42.540734,-70.945123,01960
7270.0,42.552271,-70.938449,01923
7290.0,42.487,-70.960247,01904
7292.0,42.48461,-70.959841,01904
7300.0,42.47718,-70.949077,01902
7319.0,42.47729,-70.949069,01902
7340.0,42.510149,-70.989516,01960
7341.0,42.510183,-70.989783,01960
7376.0,42.457778,-70.973239,01905
7394.0,42.450342,-70.994146,01906
7401.0,42.448624,-71.009514,01906
7412.0,42.432182,-71.025284,02149
7417.0,42.432858,-71.024087,02151
7428.0,42.448274,-71.009776,01906
7429.0,42.448535,-71.009114,01906
7435.0,42.450155,-70.994255,01906
7452.0,42.457719,-70.972838,01905
7474.0,42.464712,-71.009667,01906
7486.0,42.472172,-71.035003,01906
7506.0,42.46467,-71.012313,01906
7529.0,42.459904,-71.025815,01906
7539.0,42.436415,-71.037855,02149
7542.0,42.437407,-71.035521,02149
7566.0,42.448724,-71.010965,01906
7582.0,42.471996,-71.035076,01906
7600.0,42.361266,-71.261187,02466
7623.0,42.347172,-71.230344,02465
7651.0,42.349243,-71.227825,02465
7724.0,42.383613,-71.248956,02451
7828.0,42.345698,-71.257536,02466
7838.0,42.357715,-71.23961,02466
7878.0,42.448146,-71.228563,02420
7883.0,42.491701,-71.279122,01730
7898.0,42.476175,-71.251528,01731
7922.0,42.424903,-71.184975,02476
7961.0,42.43183,-71.17617,02476
8146.0,42.309356,-71.220632,02464
8151.0,42.316188,-71.213877,02464
8155.0,42.322203,-71.206537,02461
8166.0,42.351007,-71.207027,02460
8178.0,42.365436,-71.185502,02172
8203.0,42.321916,-71.206479,02461
8208.0,42.316391,-71.213905,02464
8213.0,42.309507,-71.220609,02464
8235.0,42.505072,-71.195917,01803
8244.0,42.479837,-71.185434,01805
8248.0,42.467764,-71.178436,01801
8254.0,42.460332,-71.165459,01890
8269.0,42.434419,-71.155548,02174
8281.0,42.349606,-71.065439,02116
8297.0,42.366644,-71.186543,02172
8301.0,42.436141,-71.101815,02155
8302.0,42.436082,-71.102168,02155
8303.0,42.429834,-71.103828,02155
8309.0,42.362243,-71.056806,02201
8311.0,42.424274,-71.089893,02155
8315.0,42.428286,-71.102573,02155
8326.0,42.297185,-71.056697,02122
8331.0,42.238283,-71.13563,02136
8336.0,42.436449,-71.033202,02149
8341.0,42.296877,-71.049066,02122
8394.0,42.283723,-71.169493,02132
8436.0,42.428863,-71.206655,02421
8451.0,42.476346,-71.251498,01731
8466.0,42.491566,-71.279005,01730
8471.0,42.505591,-71.273305,01730
8476.0,42.292343,-71.183913,02459
8486.0,42.298252,-71.185078,02459
8495.0,42.312107,-71.196478,02459
8504.0,42.329848,-71.194786,02459
8511.0,42.34502,-71.18996,02159
8522.0,42.344935,-71.19017,02458
8528.0,42.32989,-71.19488,02459
8537.0,42.312077,-71.196618,02459
8545.0,42.298139,-71.185086,02459
8554.0,42.292321,-71.183769,02459
8608.0,42.440051,-71.250889,02421
8629.0,42.439837,-71.250908,02421
8647.0,42.42932,-71.207156,02421
8678.0,42.374546,-71.210485,02452
