from_stop_id,to_stop_id,transfer_type,min_transfer_time,min_walk_time,min_wheelchair_time,suggested_buffer_time,wheelchair_transfer,from_trip_id,to_trip_id
70020,70078,1,,,,,,58646174-HayOL,59096317
70020,70078,1,,,,,,58646174-HayOL,59096556
70021,70020,1,,,,,,58646293,58646174
70021,70020,1,,,,,,58646293,57817527
70021,70020,1,,,,,,58646293,58379046
70021,70020,1,,,,,,58646293,58379247
70021,70020,1,,,,,,57817528,58646174
70021,70020,1,,,,,,57817528,57817527
70021,70020,1,,,,,,57817528,58379046
70021,70020,1,,,,,,57817528,58379247
70021,70020,1,,,,,,58379128,58646174
70021,70020,1,,,,,,58379128,57817527
70021,70020,1,,,,,,58379128,58379046
70021,70020,1,,,,,,58379128,58379247
70021,70020,1,,,,,,58379329,58646174
70021,70020,1,,,,,,58379329,57817527
70021,70020,1,,,,,,58379329,58379046
70021,70020,1,,,,,,58379329,58379247
70021,70020,1,,,,,,58646293,58646174-HayOL
70021,70020,1,,,,,,57817528,58646174-HayOL
70021,70020,1,,,,,,58379128,58646174-HayOL
70021,70020,1,,,,,,58379329,58646174-HayOL
70021,70020,1,,,,,,58646293-HayOL,58646174
70021,70020,1,,,,,,58646293-HayOL,57817527
70021,70020,1,,,,,,58646293-HayOL,58379046
70021,70020,1,,,,,,58646293-HayOL,58379247
70021,70020,1,,,,,,58646293-HayOL,58646174-HayOL
70021,70077,1,,,,,,58646293,59217649
70021,70077,1,,,,,,58646293,59548217
70021,70077,1,,,,,,58646293,59548410
70021,70077,1,,,,,,58646293,59095730
70021,70077,1,,,,,,58646293,59096112
70021,70077,1,,,,,,58646293,59096316
70021,70077,1,,,,,,58646293,59096555
70021,70077,1,,,,,,57817528,59217649
70021,70077,1,,,,,,57817528,59548217
70021,70077,1,,,,,,57817528,59548410
70021,70077,1,,,,,,57817528,59095730
70021,70077,1,,,,,,57817528,59096112
70021,70077,1,,,,,,57817528,59096316
70021,70077,1,,,,,,57817528,59096555
70021,70077,1,,,,,,58379128,59217649
70021,70077,1,,,,,,58379128,59548217
70021,70077,1,,,,,,58379128,59548410
70021,70077,1,,,,,,58379128,59095730
70021,70077,1,,,,,,58379128,59096112
70021,70077,1,,,,,,58379128,59096316
70021,70077,1,,,,,,58379128,59096555
70021,70077,1,,,,,,58379329,59217649
70021,70077,1,,,,,,58379329,59548217
70021,70077,1,,,,,,58379329,59548410
70021,70077,1,,,,,,58379329,59095730
70021,70077,1,,,,,,58379329,59096112
70021,70077,1,,,,,,58379329,59096316
70021,70077,1,,,,,,58379329,59096555
70021,70077,1,,,,,,58646293-HayOL,59217649
70021,70077,1,,,,,,58646293-HayOL,59548217
70021,70077,1,,,,,,58646293-HayOL,59548410
70021,70077,1,,,,,,58646293-HayOL,59095730
70021,70077,1,,,,,,58646293-HayOL,59096112
70021,70077,1,,,,,,58646293-HayOL,59096316
70021,70077,1,,,,,,58646293-HayOL,59096555
70022,70041,1,,,,,,58646174,58848285
70022,70041,1,,,,,,58646174,58864923
70022,70041,1,,,,,,58646174,58864697
70022,70041,1,,,,,,58646174,58865402
70022,70041,1,,,,,,57817527,58848285
70022,70041,1,,,,,,57817527,58864923
70022,70041,1,,,,,,57817527,58864697
70022,70041,1,,,,,,57817527,58865402
70022,70041,1,,,,,,58379046,58848285
70022,70041,1,,,,,,58379046,58864923
70022,70041,1,,,,,,58379046,58864697
70022,70041,1,,,,,,58379046,58865402
70022,70041,1,,,,,,58379247,58848285
70022,70041,1,,,,,,58379247,58864923
70022,70041,1,,,,,,58379247,58864697
70022,70041,1,,,,,,58379247,58865402
70022,70041,1,,,,,,58646174-HayOL,58848285
70022,70041,1,,,,,,58646174-HayOL,58864923
70022,70041,1,,,,,,58646174-HayOL,58864697
70022,70041,1,,,,,,58646174-HayOL,58865402
70023,70042,1,,,,,,58646293,58848245
70023,70042,1,,,,,,58646293,58864944
70023,70042,1,,,,,,58646293,58864694
70023,70042,1,,,,,,58646293,58865399
70023,70042,1,,,,,,57817528,58848245
70023,70042,1,,,,,,57817528,58864944
70023,70042,1,,,,,,57817528,58864694
70023,70042,1,,,,,,57817528,58865399
70023,70042,1,,,,,,58379128,58848245
70023,70042,1,,,,,,58379128,58864944
70023,70042,1,,,,,,58379128,58864694
70023,70042,1,,,,,,58379128,58865399
70023,70042,1,,,,,,58379329,58848245
70023,70042,1,,,,,,58379329,58864944
70023,70042,1,,,,,,58379329,58864694
70023,70042,1,,,,,,58379329,58865399
70023,70042,1,,,,,,58646293-HayOL,58848245
70023,70042,1,,,,,,58646293-HayOL,58864944
70023,70042,1,,,,,,58646293-HayOL,58864694
70023,70042,1,,,,,,58646293-HayOL,58865399
70039,70202,1,,,,,,58848285,58398413
70039,70202,1,,,,,,58848285,58400436
70039,70202,1,,,,,,58848285,58514748
70039,70202,1,,,,,,58848285,58485476
70039,70202,1,,,,,,58864923,58398413
70039,70202,1,,,,,,58864923,58400436
70039,70202,1,,,,,,58864923,58514748
70039,70202,1,,,,,,58864923,58485476
70039,70202,1,,,,,,58864697,58398413
70039,70202,1,,,,,,58864697,58400436
70039,70202,1,,,,,,58864697,58514748
70039,70202,1,,,,,,58864697,58485476
70039,70202,1,,,,,,58865402,58398413
70039,70202,1,,,,,,58865402,58400436
70039,70202,1,,,,,,58865402,58514748
70039,70202,1,,,,,,58865402,58485476
70039,70202,1,,,,,,58848285,58398413-GovtCtrNorthStaGovtMedSuspendD2
70039,70202,1,,,,,,58864923,58398413-GovtCtrNorthStaGovtMedSuspendD2
70039,70202,1,,,,,,58864697,58398413-GovtCtrNorthStaGovtMedSuspendD2
70039,70202,1,,,,,,58865402,58398413-GovtCtrNorthStaGovtMedSuspendD2
70041,70022,1,,,,,,58848285,58646174
70041,70022,1,,,,,,58848285,57817527
70041,70022,1,,,,,,58848285,58379046
70041,70022,1,,,,,,58848285,58379247
70041,70022,1,,,,,,58864923,58646174
70041,70022,1,,,,,,58864923,57817527
70041,70022,1,,,,,,58864923,58379046
70041,70022,1,,,,,,58864923,58379247
70041,70022,1,,,,,,58864697,58646174
70041,70022,1,,,,,,58864697,57817527
70041,70022,1,,,,,,58864697,58379046
70041,70022,1,,,,,,58864697,58379247
70041,70022,1,,,,,,58865402,58646174
70041,70022,1,,,,,,58865402,57817527
70041,70022,1,,,,,,58865402,58379046
70041,70022,1,,,,,,58865402,58379247
70041,70022,1,,,,,,58848285,58646174-HayOL
70041,70022,1,,,,,,58864923,58646174-HayOL
70041,70022,1,,,,,,58864697,58646174-HayOL
70041,70022,1,,,,,,58865402,58646174-HayOL
70042,70023,1,,,,,,58848245,58646293
70042,70023,1,,,,,,58848245,57817528
70042,70023,1,,,,,,58848245,58379128
70042,70023,1,,,,,,58848245,58379329
70042,70023,1,,,,,,58864944,58646293
70042,70023,1,,,,,,58864944,57817528
70042,70023,1,,,,,,58864944,58379128
70042,70023,1,,,,,,58864944,58379329
70042,70023,1,,,,,,58864694,58646293
70042,70023,1,,,,,,58864694,57817528
70042,70023,1,,,,,,58864694,58379128
70042,70023,1,,,,,,58864694,58379329
70042,70023,1,,,,,,58865399,58646293
70042,70023,1,,,,,,58865399,57817528
70042,70023,1,,,,,,58865399,58379128
70042,70023,1,,,,,,58865399,58379329
70042,70023,1,,,,,,58848245,58646293-HayOL
70042,70023,1,,,,,,58864944,58646293-HayOL
70042,70023,1,,,,,,58864694,58646293-HayOL
70042,70023,1,,,,,,58865399,58646293-HayOL
70075,70076,1,,,,,,59217649,59217655
70075,70076,1,,,,,,59217649,59548216
70075,70076,1,,,,,,59217649,59548334
70075,70076,1,,,,,,59217649,59095669
70075,70076,1,,,,,,59217649,59096005
70075,70076,1,,,,,,59217649,59096317
70075,70076,1,,,,,,59217649,59096556
70075,70076,1,,,,,,59548217,59217655
70075,70076,1,,,,,,59548217,59548216
70075,70076,1,,,,,,59548217,59548334
70075,70076,1,,,,,,59548217,59095669
70075,70076,1,,,,,,59548217,59096005
70075,70076,1,,,,,,59548217,59096317
70075,70076,1,,,,,,59548217,59096556
70075,70076,1,,,,,,59548410,59217655
70075,70076,1,,,,,,59548410,59548216
70075,70076,1,,,,,,59548410,59548334
70075,70076,1,,,,,,59548410,59095669
70075,70076,1,,,,,,59548410,59096005
70075,70076,1,,,,,,59548410,59096317
70075,70076,1,,,,,,59548410,59096556
70075,70076,1,,,,,,59095730,59217655
70075,70076,1,,,,,,59095730,59548216
70075,70076,1,,,,,,59095730,59548334
70075,70076,1,,,,,,59095730,59095669
70075,70076,1,,,,,,59095730,59096005
70075,70076,1,,,,,,59095730,59096317
70075,70076,1,,,,,,59095730,59096556
70075,70076,1,,,,,,59096112,59217655
70075,70076,1,,,,,,59096112,59548216
70075,70076,1,,,,,,59096112,59548334
70075,70076,1,,,,,,59096112,59095669
70075,70076,1,,,,,,59096112,59096005
70075,70076,1,,,,,,59096112,59096317
70075,70076,1,,,,,,59096112,59096556
70075,70076,1,,,,,,59096316,59217655
70075,70076,1,,,,,,59096316,59548216
70075,70076,1,,,,,,59096316,59548334
70075,70076,1,,,,,,59096316,59095669
70075,70076,1,,,,,,59096316,59096005
70075,70076,1,,,,,,59096316,59096317
70075,70076,1,,,,,,59096316,59096556
70075,70076,1,,,,,,59096555,59217655
70075,70076,1,,,,,,59096555,59548216
70075,70076,1,,,,,,59096555,59548334
70075,70076,1,,,,,,59096555,59095669
70075,70076,1,,,,,,59096555,59096005
70075,70076,1,,,,,,59096555,59096317
70075,70076,1,,,,,,59096555,59096556
70075,70196,1,,,,,,59217649,58397529
70075,70196,1,,,,,,59217649,58400905
70075,70196,1,,,,,,59217649,58515674
70075,70196,1,,,,,,59217649,58486144
70075,70196,1,,,,,,59548217,58397529
70075,70196,1,,,,,,59548217,58400905
70075,70196,1,,,,,,59548217,58515674
70075,70196,1,,,,,,59548217,58486144
70075,70196,1,,,,,,59548410,58397529
70075,70196,1,,,,,,59548410,58400905
70075,70196,1,,,,,,59548410,58515674
70075,70196,1,,,,,,59548410,58486144
70075,70196,1,,,,,,59095730,58397529
70075,70196,1,,,,,,59095730,58400905
70075,70196,1,,,,,,59095730,58515674
70075,70196,1,,,,,,59095730,58486144
70075,70196,1,,,,,,59096112,58397529
70075,70196,1,,,,,,59096112,58400905
70075,70196,1,,,,,,59096112,58515674
70075,70196,1,,,,,,59096112,58486144
70075,70196,1,,,,,,59096316,58397529
70075,70196,1,,,,,,59096316,58400905
70075,70196,1,,,,,,59096316,58515674
70075,70196,1,,,,,,59096316,58486144
70075,70196,1,,,,,,59096555,58397529
70075,70196,1,,,,,,59096555,58400905
70075,70196,1,,,,,,59096555,58515674
70075,70196,1,,,,,,59096555,58486144
70075,70196,1,,,,,,59217649,58397529-GovtCtrNorthStaGovtMedSuspendD
70075,70196,1,,,,,,59548217,58397529-GovtCtrNorthStaGovtMedSuspendD
70075,70196,1,,,,,,59548410,58397529-GovtCtrNorthStaGovtMedSuspendD
70075,70196,1,,,,,,59095730,58397529-GovtCtrNorthStaGovtMedSuspendD
70075,70196,1,,,,,,59096112,58397529-GovtCtrNorthStaGovtMedSuspendD
70075,70196,1,,,,,,59096316,58397529-GovtCtrNorthStaGovtMedSuspendD
70075,70196,1,,,,,,59096555,58397529-GovtCtrNorthStaGovtMedSuspendD
70075,70197,1,,,,,,59217649,58397591
70075,70197,1,,,,,,59217649,58400060
70075,70197,1,,,,,,59217649,58514986
70075,70197,1,,,,,,59217649,58485714
70075,70197,1,,,,,,59548217,58397591
70075,70197,1,,,,,,59548217,58400060
70075,70197,1,,,,,,59548217,58514986
70075,70197,1,,,,,,59548217,58485714
70075,70197,1,,,,,,59548410,58397591
70075,70197,1,,,,,,59548410,58400060
70075,70197,1,,,,,,59548410,58514986
70075,70197,1,,,,,,59548410,58485714
70075,70197,1,,,,,,59095730,58397591
70075,70197,1,,,,,,59095730,58400060
70075,70197,1,,,,,,59095730,58514986
70075,70197,1,,,,,,59095730,58485714
70075,70197,1,,,,,,59096112,58397591
70075,70197,1,,,,,,59096112,58400060
70075,70197,1,,,,,,59096112,58514986
70075,70197,1,,,,,,59096112,58485714
70075,70197,1,,,,,,59096316,58397591
70075,70197,1,,,,,,59096316,58400060
70075,70197,1,,,,,,59096316,58514986
70075,70197,1,,,,,,59096316,58485714
70075,70197,1,,,,,,59096555,58397591
70075,70197,1,,,,,,59096555,58400060
70075,70197,1,,,,,,59096555,58514986
70075,70197,1,,,,,,59096555,58485714
70075,70197,1,,,,,,59217649,58397591-GovtCtrNorthStaGovtMedSuspendD
70075,70197,1,,,,,,59548217,58397591-GovtCtrNorthStaGovtMedSuspendD
70075,70197,1,,,,,,59548410,58397591-GovtCtrNorthStaGovtMedSuspendD
70075,70197,1,,,,,,59095730,58397591-GovtCtrNorthStaGovtMedSuspendD
70075,70197,1,,,,,,59096112,58397591-GovtCtrNorthStaGovtMedSuspendD
70075,70197,1,,,,,,59096316,58397591-GovtCtrNorthStaGovtMedSuspendD
70075,70197,1,,,,,,59096555,58397591-GovtCtrNorthStaGovtMedSuspendD
70075,70198,1,,,,,,59217649,58398413
70075,70198,1,,,,,,59217649,58400436
70075,70198,1,,,,,,59217649,58514748
70075,70198,1,,,,,,59217649,58485476
70075,70198,1,,,,,,59548217,58398413
70075,70198,1,,,,,,59548217,58400436
70075,70198,1,,,,,,59548217,58514748
70075,70198,1,,,,,,59548217,58485476
70075,70198,1,,,,,,59548410,58398413
70075,70198,1,,,,,,59548410,58400436
70075,70198,1,,,,,,59548410,58514748
70075,70198,1,,,,,,59548410,58485476
70075,70198,1,,,,,,59095730,58398413
70075,70198,1,,,,,,59095730,58400436
70075,70198,1,,,,,,59095730,58514748
70075,70198,1,,,,,,59095730,58485476
70075,70198,1,,,,,,59096112,58398413
70075,70198,1,,,,,,59096112,58400436
70075,70198,1,,,,,,59096112,58514748
70075,70198,1,,,,,,59096112,58485476
70075,70198,1,,,,,,59096316,58398413
70075,70198,1,,,,,,59096316,58400436
70075,70198,1,,,,,,59096316,58514748
70075,70198,1,,,,,,59096316,58485476
70075,70198,1,,,,,,59096555,58398413
70075,70198,1,,,,,,59096555,58400436
70075,70198,1,,,,,,59096555,58514748
70075,70198,1,,,,,,59096555,58485476
70075,70198,1,,,,,,59217649,58398413-GovtCtrNorthStaGovtMedSuspendD2
70075,70198,1,,,,,,59548217,58398413-GovtCtrNorthStaGovtMedSuspendD2
70075,70198,1,,,,,,59548410,58398413-GovtCtrNorthStaGovtMedSuspendD2
70075,70198,1,,,,,,59095730,58398413-GovtCtrNorthStaGovtMedSuspendD2
70075,70198,1,,,,,,59096112,58398413-GovtCtrNorthStaGovtMedSuspendD2
70075,70198,1,,,,,,59096316,58398413-GovtCtrNorthStaGovtMedSuspendD2
70075,70198,1,,,,,,59096555,58398413-GovtCtrNorthStaGovtMedSuspendD2
70075,70200,1,,,,,,59217649,58398490
70075,70200,1,,,,,,59217649,58398549
70075,70200,1,,,,,,59217649,58400441
70075,70200,1,,,,,,59217649,58514858
70075,70200,1,,,,,,59217649,58485586
70075,70200,1,,,,,,59548217,58398490
70075,70200,1,,,,,,59548217,58398549
70075,70200,1,,,,,,59548217,58400441
70075,70200,1,,,,,,59548217,58514858
70075,70200,1,,,,,,59548217,58485586
70075,70200,1,,,,,,59548410,58398490
70075,70200,1,,,,,,59548410,58398549
70075,70200,1,,,,,,59548410,58400441
70075,70200,1,,,,,,59548410,58514858
70075,70200,1,,,,,,59548410,58485586
70075,70200,1,,,,,,59095730,58398490
70075,70200,1,,,,,,59095730,58398549
70075,70200,1,,,,,,59095730,58400441
70075,70200,1,,,,,,59095730,58514858
70075,70200,1,,,,,,59095730,58485586
70075,70200,1,,,,,,59096112,58398490
70075,70200,1,,,,,,59096112,58398549
70075,70200,1,,,,,,59096112,58400441
70075,70200,1,,,,,,59096112,58514858
70075,70200,1,,,,,,59096112,58485586
70075,70200,1,,,,,,59096316,58398490
70075,70200,1,,,,,,59096316,58398549
70075,70200,1,,,,,,59096316,58400441
70075,70200,1,,,,,,59096316,58514858
70075,70200,1,,,,,,59096316,58485586
70075,70200,1,,,,,,59096555,58398490
70075,70200,1,,,,,,59096555,58398549
70075,70200,1,,,,,,59096555,58400441
70075,70200,1,,,,,,59096555,58514858
70075,70200,1,,,,,,59096555,58485586
70075,70200,1,,,,,,59217649,58397671
70075,70200,1,,,,,,59217649,58400718
70075,70200,1,,,,,,59217649,58515325
70075,70200,1,,,,,,59217649,58486053
70075,70200,1,,,,,,59548217,58397671
70075,70200,1,,,,,,59548217,58400718
70075,70200,1,,,,,,59548217,58515325
70075,70200,1,,,,,,59548217,58486053
70075,70200,1,,,,,,59548410,58397671
70075,70200,1,,,,,,59548410,58400718
70075,70200,1,,,,,,59548410,58515325
70075,70200,1,,,,,,59548410,58486053
70075,70200,1,,,,,,59095730,58397671
70075,70200,1,,,,,,59095730,58400718
70075,70200,1,,,,,,59095730,58515325
70075,70200,1,,,,,,59095730,58486053
70075,70200,1,,,,,,59096112,58397671
70075,70200,1,,,,,,59096112,58400718
70075,70200,1,,,,,,59096112,58515325
70075,70200,1,,,,,,59096112,58486053
70075,70200,1,,,,,,59096316,58397671
70075,70200,1,,,,,,59096316,58400718
70075,70200,1,,,,,,59096316,58515325
70075,70200,1,,,,,,59096316,58486053
70075,70200,1,,,,,,59096555,58397671
70075,70200,1,,,,,,59096555,58400718
70075,70200,1,,,,,,59096555,58515325
70075,70200,1,,,,,,59096555,58486053
70075,70200,1,,,,,,59217649,58398490-GovtCtrNorthStaGovtMedSuspendD0
70075,70200,1,,,,,,59548217,58398490-GovtCtrNorthStaGovtMedSuspendD0
70075,70200,1,,,,,,59548410,58398490-GovtCtrNorthStaGovtMedSuspendD0
70075,70200,1,,,,,,59095730,58398490-GovtCtrNorthStaGovtMedSuspendD0
70075,70200,1,,,,,,59096112,58398490-GovtCtrNorthStaGovtMedSuspendD0
70075,70200,1,,,,,,59096316,58398490-GovtCtrNorthStaGovtMedSuspendD0
70075,70200,1,,,,,,59096555,58398490-GovtCtrNorthStaGovtMedSuspendD0
70075,70200,1,,,,,,59217649,58398549-GovtCtrNorthStaGovtMedSuspendD0
70075,70200,1,,,,,,59548217,58398549-GovtCtrNorthStaGovtMedSuspendD0
70075,70200,1,,,,,,59548410,58398549-GovtCtrNorthStaGovtMedSuspendD0
70075,70200,1,,,,,,59095730,58398549-GovtCtrNorthStaGovtMedSuspendD0
70075,70200,1,,,,,,59096112,58398549-GovtCtrNorthStaGovtMedSuspendD0
70075,70200,1,,,,,,59096316,58398549-GovtCtrNorthStaGovtMedSuspendD0
70075,70200,1,,,,,,59096555,58398549-GovtCtrNorthStaGovtMedSuspendD0
70075,70200,1,,,,,,59217649,58397671-GovtCtrNorthStaGovtMedSuspendD0
70075,70200,1,,,,,,59548217,58397671-GovtCtrNorthStaGovtMedSuspendD0
70075,70200,1,,,,,,59548410,58397671-GovtCtrNorthStaGovtMedSuspendD0
70075,70200,1,,,,,,59095730,58397671-GovtCtrNorthStaGovtMedSuspendD0
70075,70200,1,,,,,,59096112,58397671-GovtCtrNorthStaGovtMedSuspendD0
70075,70200,1,,,,,,59096316,58397671-GovtCtrNorthStaGovtMedSuspendD0
70075,70200,1,,,,,,59096555,58397671-GovtCtrNorthStaGovtMedSuspendD0
70076,70075,1,,,,,,59217655,59217649
70076,70075,1,,,,,,59217655,59548217
70076,70075,1,,,,,,59217655,59548410
70076,70075,1,,,,,,59217655,59095730
70076,70075,1,,,,,,59217655,59096112
70076,70075,1,,,,,,59217655,59096316
70076,70075,1,,,,,,59217655,59096555
70076,70075,1,,,,,,59548216,59217649
70076,70075,1,,,,,,59548216,59548217
70076,70075,1,,,,,,59548216,59548410
70076,70075,1,,,,,,59548216,59095730
70076,70075,1,,,,,,59548216,59096112
70076,70075,1,,,,,,59548216,59096316
70076,70075,1,,,,,,59548216,59096555
70076,70075,1,,,,,,59548334,59217649
70076,70075,1,,,,,,59548334,59548217
70076,70075,1,,,,,,59548334,59548410
70076,70075,1,,,,,,59548334,59095730
70076,70075,1,,,,,,59548334,59096112
70076,70075,1,,,,,,59548334,59096316
70076,70075,1,,,,,,59548334,59096555
70076,70075,1,,,,,,59095669,59217649
70076,70075,1,,,,,,59095669,59548217
70076,70075,1,,,,,,59095669,59548410
70076,70075,1,,,,,,59095669,59095730
70076,70075,1,,,,,,59095669,59096112
70076,70075,1,,,,,,59095669,59096316
70076,70075,1,,,,,,59095669,59096555
70076,70075,1,,,,,,59096005,59217649
70076,70075,1,,,,,,59096005,59548217
70076,70075,1,,,,,,59096005,59548410
70076,70075,1,,,,,,59096005,59095730
70076,70075,1,,,,,,59096005,59096112
70076,70075,1,,,,,,59096005,59096316
70076,70075,1,,,,,,59096005,59096555
70076,70075,1,,,,,,59096317,59217649
70076,70075,1,,,,,,59096317,59548217
70076,70075,1,,,,,,59096317,59548410
70076,70075,1,,,,,,59096317,59095730
70076,70075,1,,,,,,59096317,59096112
70076,70075,1,,,,,,59096317,59096316
70076,70075,1,,,,,,59096317,59096555
70076,70075,1,,,,,,59096556,59217649
70076,70075,1,,,,,,59096556,59548217
70076,70075,1,,,,,,59096556,59548410
70076,70075,1,,,,,,59096556,59095730
70076,70075,1,,,,,,59096556,59096112
70076,70075,1,,,,,,59096556,59096316
70076,70075,1,,,,,,59096556,59096555
70076,70196,1,,,,,,59217655,58397529
70076,70196,1,,,,,,59217655,58400905
70076,70196,1,,,,,,59217655,58515674
70076,70196,1,,,,,,59217655,58486144
70076,70196,1,,,,,,59548216,58397529
70076,70196,1,,,,,,59548216,58400905
70076,70196,1,,,,,,59548216,58515674
70076,70196,1,,,,,,59548216,58486144
70076,70196,1,,,,,,59548334,58397529
70076,70196,1,,,,,,59548334,58400905
70076,70196,1,,,,,,59548334,58515674
70076,70196,1,,,,,,59548334,58486144
70076,70196,1,,,,,,59095669,58397529
70076,70196,1,,,,,,59095669,58400905
70076,70196,1,,,,,,59095669,58515674
70076,70196,1,,,,,,59095669,58486144
70076,70196,1,,,,,,59096005,58397529
70076,70196,1,,,,,,59096005,58400905
70076,70196,1,,,,,,59096005,58515674
70076,70196,1,,,,,,59096005,58486144
70076,70196,1,,,,,,59096317,58397529
70076,70196,1,,,,,,59096317,58400905
70076,70196,1,,,,,,59096317,58515674
70076,70196,1,,,,,,59096317,58486144
70076,70196,1,,,,,,59096556,58397529
70076,70196,1,,,,,,59096556,58400905
70076,70196,1,,,,,,59096556,58515674
70076,70196,1,,,,,,59096556,58486144
70076,70196,1,,,,,,59217655,58397529-GovtCtrNorthStaGovtMedSuspendD
70076,70196,1,,,,,,59548216,58397529-GovtCtrNorthStaGovtMedSuspendD
70076,70196,1,,,,,,59548334,58397529-GovtCtrNorthStaGovtMedSuspendD
70076,70196,1,,,,,,59095669,58397529-GovtCtrNorthStaGovtMedSuspendD
70076,70196,1,,,,,,59096005,58397529-GovtCtrNorthStaGovtMedSuspendD
70076,70196,1,,,,,,59096317,58397529-GovtCtrNorthStaGovtMedSuspendD
70076,70196,1,,,,,,59096556,58397529-GovtCtrNorthStaGovtMedSuspendD
70076,70197,1,,,,,,59217655,58397591
70076,70197,1,,,,,,59217655,58400060
70076,70197,1,,,,,,59217655,58514986
70076,70197,1,,,,,,59217655,58485714
70076,70197,1,,,,,,59548216,58397591
70076,70197,1,,,,,,59548216,58400060
70076,70197,1,,,,,,59548216,58514986
70076,70197,1,,,,,,59548216,58485714
70076,70197,1,,,,,,59548334,58397591
70076,70197,1,,,,,,59548334,58400060
70076,70197,1,,,,,,59548334,58514986
